Date,Day,C_Temp_max_C,C_Temp_min_C,T1_Temp_max_C,T1_Temp_min_C,T2_Temp_max_C,T2_Temp_min_C,T3_Temp_max_C,T3_Temp_min_C,T4_Temp_max_C,T4_Temp_min_C,T5_Temp_max_C,T5_Temp_min_C,T6_Temp_max_C,T6_Temp_min_C,T7_Temp_max_C,T7_Temp_min_C,T8_Temp_max_C,T8_Temp_min_C,T9_Temp_max_C,T9_Temp_min_C,T10_Temp_max_C,T10_Temp_min_C,T11_Temp_max_C,T11_Temp_min_C,T12_Temp_max_C,T12_Temp_min_C,T13_Temp_max_C,T13_Temp_min_C,T14_Temp_max_C,T14_Temp_min_C,T15_Temp_max_C,T15_Temp_min_C,T16_Temp_max_C,T16_Temp_min_C,T17_Temp_max_C,T17_Temp_min_C,T18_Temp_max_C,T18_Temp_min_C,T19_Temp_max_C,T19_Temp_min_C,T20_Temp_max_C,T20_Temp_min_C,T21_Temp_max_C,T21_Temp_min_C,T22_Temp_max_C,T22_Temp_min_C
2022-12-04,95,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111,13.88888889,-1.111111111
2022-12-05,96,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889,4.444444444,-8.888888889
2022-12-06,97,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333,8.888888889,-8.333333333
2022-12-07,98,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
2022-12-08,99,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444,10.55555556,4.444444444
2022-12-09,100,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111,10,-1.111111111
2022-12-10,101,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889,7.222222222,-3.888888889
2022-12-11,102,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889,6.111111111,-3.888888889
2022-12-12,103,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111,4.444444444,1.111111111
2022-12-13,104,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667,3.333333333,-6.666666667
2022-12-14,105,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333,3.333333333,-8.333333333
2022-12-15,106,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444,3.888888889,-4.444444444
2022-12-16,107,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667,3.333333333,-1.666666667
2022-12-17,108,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111,5.555555556,1.111111111
2022-12-18,109,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333,5,-3.333333333
2022-12-19,110,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889,1.666666667,-3.888888889
2022-12-20,111,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778,0,-2.777777778
2022-12-21,112,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444,3.333333333,-9.444444444
2022-12-22,113,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-23,114,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-24,115,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-25,116,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-26,117,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-27,118,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-28,119,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-29,120,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-30,121,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2022-12-31,122,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-01,123,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-02,124,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-03,125,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-04,126,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-05,127,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-06,128,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-07,129,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-08,130,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-09,131,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-10,132,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-11,133,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-12,134,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-13,135,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-14,136,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-15,137,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-16,138,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-17,139,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-18,140,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-19,141,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-20,142,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-21,143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-22,144,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-23,145,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-24,146,6,6,6,-5,6,-10,6,-15,6,-20,6,-22.5,6,-25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-25,147,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,6,-10,6,-15,6,-20,6,-22.5,6,-25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-26,148,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,6,-10,6,-15,6,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-27,149,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-28,150,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-29,151,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-30,152,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-01-31,153,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-01,154,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-02,155,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-03,156,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-04,157,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-05,158,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-06,159,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,6,0,6,-20,6,6,6,6,6,6,6,6
2023-02-07,160,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-08,161,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-09,162,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-10,-10,-15,-15,-20,-20,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-10,163,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,6,-10,6,-15,6,-20,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-11,164,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-12,165,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-20,-20,6,6,6,6,6,6,6,6
2023-02-13,166,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-20,-20,6,0,6,-5,6,-10,6,-15
2023-02-14,167,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-20,-20,0,0,-5,-5,-10,-10,-15,-15
2023-02-15,168,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-20,-20,0,0,-5,-5,-10,-10,-15,-15
2023-02-16,169,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,-20,0,0,-5,-5,-10,-10,-15,-15
2023-02-17,170,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-18,171,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-19,172,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-20,173,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-21,174,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-22,175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-23,176,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,-5,-5,-10,-10,-15,-15
2023-02-24,177,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,-5,6,-10,6,-15
2023-02-25,178,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-26,179,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-27,180,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-02-28,181,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-01,182,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-02,183,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-03,184,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-04,185,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-05,186,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-06,187,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-07,188,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-08,189,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-09,190,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-10,191,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-11,192,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2023-03-12,193,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
